,fluencer,follower,score
22589,Nickel Creek,The Civil Wars,2.568050833375483
22590,Nickel Creek,Luke Kaufman,1.4549914146182013
22591,Randy Rhoads,John Frusciante,1.1331484530668263
22592,Randy Rhoads,Yngwie Malmsteen,1.1331484530668263
22593,Randy Rhoads,Zakk Wylde,1.1331484530668263
22594,Randy Rhoads,Paul Gilbert,1.2840254166877414
22595,Randy Rhoads,John Petrucci,1.2840254166877414
22596,Nerf Herder,We the Kings,1.1331484530668263
22597,Michel Legrand,Dusty Springfield,2.0
22598,Michel Legrand,George Benson,1.1331484530668263
22599,Michel Legrand,Vangelis,2.2662969061336526
22600,Michel Legrand,Barbra Streisand,2.0
22601,Maze,Grayson Hugh,1.1331484530668263
22602,Raven,Celtic Frost,1.1331484530668263
22603,Mazzy Star,Isobel Campbell,1.1331484530668263
22604,Mazzy Star,Taken by Trees,1.2840254166877414
22605,Mazzy Star,Beth Orton,1.1331484530668263
22606,Mazzy Star,Keren Ann,1.2840254166877414
22607,Mazzy Star,Mojave 3,1.1331484530668263
22608,Mazzy Star,Beach House,1.2840254166877414
22609,Raphael Saadiq,Kelis,1.1331484530668263
22610,Raphael Saadiq,Floetry,1.1331484530668263
22611,Raphael Saadiq,Robin Thicke,1.1331484530668263
22612,Raphael Saadiq,Joss Stone,2.568050833375483
22613,Raphael Saadiq,Rahsaan Patterson,1.1331484530668263
22614,Raphael Saadiq,Nikki Jean,2.568050833375483
22615,Raphael Saadiq,Anthony Hamilton,1.1331484530668263
22616,Raphael Saadiq,Leela James,1.2840254166877414
22617,Raphael Saadiq,John Legend,1.2840254166877414
22618,Raphael Saadiq,Musiq Soulchild,1.2840254166877414
22619,Raphael Saadiq,Olly Murs,2.568050833375483
22620,Raphael Saadiq,Adrian Marcel,1.4549914146182013
22621,Raphael Saadiq,Andra Day,1.4549914146182013
22622,Raphael Saadiq,Jordan Rakei,1.4549914146182013
22623,Raphael Saadiq,Leon Bridges,1.4549914146182013
22624,Meshell Ndegeocello,India.Arie,1.1331484530668263
22625,Meshell Ndegeocello,Kelis,1.0
22626,Meshell Ndegeocello,Macy Gray,1.0
22627,Meshell Ndegeocello,Lianne La Havas,2.568050833375483
22628,Meshell Ndegeocello,The Internet,1.2840254166877414
22629,Meshell Ndegeocello,Nick Hakim,1.2840254166877414
22630,The Meters,Bob Weir,2.0
22631,The Meters,Robert Palmer,2.0
22632,The Meters,Jaco Pastorius,2.0
22633,The Meters,The Dirty Dozen Brass Band,2.2662969061336526
22634,The Meters,Talking Heads,2.2662969061336526
22635,The Meters,ESG,1.1331484530668263
22636,The Meters,Galactic,2.9099828292364025
22637,The Meters,Widespread Panic,2.568050833375483
22638,The Meters,Little Feat,2.0
22639,The Meters,Phish,2.568050833375483
22640,The Meters,Primus,2.9099828292364025
22641,The Meters,Rebirth Brass Band,1.2840254166877414
22642,The Meters,North Mississippi Allstars,2.9099828292364025
22643,The Meters,El Michels Affair,1.6487212707001282
22644,The Meters,"Medeski, Martin & Wood",2.9099828292364025
22645,The Meters,The Radiators,2.2662969061336526
22646,The Meters,The String Cheese Incident,2.9099828292364025
22647,The Meters,George Clinton,1.191246216612358
22648,The Meters,Brian Blade,2.9099828292364025
22649,The Meters,The Brothers Johnson,1.0
22650,The Meters,The Brand New Heavies,1.2840254166877414
22651,The Meters,John Scofield,2.2662969061336526
22652,The Meters,Toots & the Maytals,2.0
22653,The Meters,Fishbone,2.2662969061336526
22654,The Meters,Peter Gabriel,2.2662969061336526
22655,The Meters,Jim Ford,2.0
22656,The Meters,Red Hot Chili Peppers,2.568050833375483
22657,The Meters,"Harry Connick, Jr.",2.2662969061336526
22658,The Meters,Grateful Dead,2.0
22659,The Mills Brothers,Smokey Robinson & the Miracles,2.568050833375483
22660,The Mills Brothers,Bee Gees,2.9099828292364025
22661,The Mills Brothers,The Ames Brothers,1.1331484530668263
22662,The Mills Brothers,The Flamingos,2.568050833375483
22663,The Mills Brothers,The Four Aces,1.2840254166877414
22664,The Mills Brothers,The Five Satins,2.568050833375483
22665,The Mills Brothers,The Four Freshmen,1.1331484530668263
22666,The Mills Brothers,The Clovers,2.2662969061336526
22667,The Mills Brothers,The Coasters,2.568050833375483
22668,The Mills Brothers,Billy Eckstine,1.0
22669,The Mills Brothers,The Ink Spots,1.0
22670,The Mills Brothers,Jo Stafford,1.0
22671,The Mills Brothers,The Drifters,2.568050833375483
22672,The Mills Brothers,The Dells,2.568050833375483
22673,The Mills Brothers,Take 6,3.7364919148644447
22674,The Mills Brothers,Ben E. King,2.568050833375483
22675,The Mills Brothers,Elvis Presley,2.568050833375483
22676,The Mills Brothers,Johnny Hartman,1.2840254166877414
22677,The Mills Brothers,Lou Rawls,2.568050833375483
22678,The Mills Brothers,Leon Redbone,3.2974425414002564
22679,The Mills Brothers,Little Anthony & the Imperials,2.568050833375483
22680,The Mills Brothers,The New Christy Minstrels,2.9099828292364025
22681,The Mills Brothers,The Moonglows,2.568050833375483
22682,The Mills Brothers,The Sweet Inspirations,2.568050833375483
22683,The Mills Brothers,The Tams,2.568050833375483
22684,The Mills Brothers,The Cadillacs,2.568050833375483
22685,The Mills Brothers,The Manhattan Transfer,1.4549914146182013
22686,The Mills Brothers,Slim & Slam,1.0
22687,The Mills Brothers,The Association,2.9099828292364025
22688,The Mills Brothers,Bobby McFerrin,1.6487212707001282
22689,The Mills Brothers,Frank Sinatra,1.0
22690,The Mills Brothers,Dean Martin,1.1331484530668263
22691,The Mills Brothers,The Penguins,2.568050833375483
22692,The Mills Brothers,The Platters,2.568050833375483
22693,The Mills Brothers,Willie Dixon,2.2662969061336526
22694,The Osmonds,The Jets,1.4549914146182013
22695,The Osmonds,Boyz II Men,2.9099828292364025
22696,The Osmonds,Westlife,1.6487212707001282
22697,The Osmonds,New Kids on the Block,1.4549914146182013
22698,The Osmonds,*NSYNC,1.6487212707001282
22699,The Osmonds,Jonas Brothers,1.8682459574322223
22700,The Osmonds,Britney Spears,1.6487212707001282
22701,The Osmonds,Backstreet Boys,1.6487212707001282
22702,The Osmonds,Debbie Gibson,1.4549914146182013
22703,The Osmonds,LFO,1.6487212707001282
22704,The Osmonds,Musical Youth,2.9099828292364025
22705,The Osmonds,Hanson,1.6487212707001282
22706,Mecano,Marta SÃ¡nchez,1.0
22707,The Monks,The Fall,1.1331484530668263
22708,The Monks,Black Flag,1.1331484530668263
22709,The Monks,Van der Graaf Generator,1.0
22710,The Monks,Nina Hagen,1.1331484530668263
22711,The Monks,Can,1.0
22712,The Monks,Alien Sex Fiend,1.2840254166877414
22713,The Monks,Swell Maps,1.1331484530668263
22714,The Monks,The Feelies,1.1331484530668263
22715,The Monks,Pere Ubu,1.1331484530668263
22716,The Monks,Thee Oh Sees,1.6487212707001282
22717,The Monks,Death,1.1331484530668263
22718,The Moody Blues,Starcastle,1.0
22719,The Moody Blues,Alan Parsons,1.1331484530668263
22720,The Moody Blues,Supertramp,1.1331484530668263
22721,The Moody Blues,The Fixx,1.2840254166877414
22722,The Moody Blues,Blue Ã–yster Cult,1.0
22723,The Moody Blues,The Chills,1.2840254166877414
22724,The Moody Blues,King Crimson,1.0
22725,The Moody Blues,Barclay James Harvest,1.0
22726,The Moody Blues,Electric Light Orchestra,1.1331484530668263
22727,The Moody Blues,Gentle Giant,1.1331484530668263
22728,The Moody Blues,Eloy,1.1331484530668263
22729,The Moody Blues,Fleetwood Mac,1.0
22730,The Moody Blues,Deep Purple,1.0
22731,The Moody Blues,Genesis,1.0
22732,The Moody Blues,Kansas,1.1331484530668263
22733,The Moody Blues,Phil Collins,1.1331484530668263
22734,The Moody Blues,Asia,1.2840254166877414
22735,The Moody Blues,Mannheim Steamroller,2.2662969061336526
22736,The Moody Blues,Yes,1.0
22737,The Moody Blues,"Emerson, Lake & Palmer",1.1331484530668263
22738,The Moody Blues,The Dream Academy,1.2840254166877414
22739,The Moody Blues,Utopia,1.1331484530668263
22740,The Moody Blues,SÃ©bastien Tellier,1.6487212707001282
22741,The Moody Blues,Peter Gabriel,1.1331484530668263
22742,The Moody Blues,Jethro Tull,1.0
22743,The Moody Blues,Renaissance,1.0
22744,The Moody Blues,Styx,1.1331484530668263
22745,The Moody Blues,Camel,1.1331484530668263
22746,The Moody Blues,Fleet Foxes,1.6487212707001282
22747,The Moody Blues,The Alan Parsons Project,1.1331484530668263
22748,Ravi Shankar,Alice Coltrane,2.9099828292364025
22749,Ravi Shankar,Collin Walcott,3.2974425414002564
22750,Ravi Shankar,The Incredible String Band,2.9099828292364025
22751,Ravi Shankar,Cornershop,4.23400003322535
22752,Ravi Shankar,Jai Uttal,4.23400003322535
22753,Ravi Shankar,John Coltrane,2.2662969061336526
22754,Ravi Shankar,Jon Hassell,3.2974425414002564
22755,Ravi Shankar,George Harrison,2.568050833375483
22756,Ravi Shankar,John McLaughlin,2.9099828292364025
22757,Ravi Shankar,Mahavishnu Orchestra,3.2974425414002564
22758,Ravi Shankar,The Red Krayola,2.9099828292364025
22759,Ravi Shankar,The Stooges,2.9099828292364025
22760,Ravi Shankar,Bud Shank,2.2662969061336526
22761,Ravi Shankar,Zakir Hussain,1.4549914146182013
22762,Ravi Shankar,The Beatles,2.9099828292364025
22763,Ravi Shankar,Pat Martino,2.9099828292364025
22764,Ravi Shankar,Don Cherry,2.568050833375483
22765,Ravi Shankar,Eric Dolphy,2.568050833375483
22766,Ravi Shankar,Robben Ford,2.9099828292364025
22767,Ravi Shankar,Philip Glass,2.9099828292364025
22768,Ravi Shankar,The Rolling Stones,2.9099828292364025
22769,Ray J,Bando Jonez,1.2840254166877414
22770,The Mothers of Invention,Primus,1.4549914146182013
22771,The Mothers of Invention,The Seeds,1.0
22772,The Mothers of Invention,Mr. Bungle,1.2840254166877414
22773,The Mothers of Invention,Ween,1.2840254166877414
22774,Midnight Oil,The Living End,1.2840254166877414
22775,Midnight Oil,Crowded House,1.1331484530668263
22776,Midnight Oil,7 Seconds,1.1331484530668263
22777,Midnight Oil,ManÃ¡,2.2662969061336526
22778,Midnight Oil,The Cranberries,1.2840254166877414
22779,Megadeth,Pantera,1.0
22780,Megadeth,The Black Dahlia Murder,1.2840254166877414
22781,Megadeth,Body Count,1.0
22782,Megadeth,Black Label Society,1.1331484530668263
22783,Megadeth,Biohazard,1.0
22784,Megadeth,Crowbar,1.0
22785,Megadeth,Fear Factory,1.0
22786,Megadeth,Unearth,1.1331484530668263
22787,Megadeth,Disturbed,1.1331484530668263
22788,Megadeth,Machine Head,1.1331484530668263
22789,Megadeth,Rob Zombie,1.1331484530668263
22790,Megadeth,DevilDriver,1.2840254166877414
22791,Megadeth,Opeth,1.1331484530668263
22792,Megadeth,Overkill,1.0
22793,Megadeth,As I Lay Dying,1.2840254166877414
22794,Megadeth,Hellyeah,1.2840254166877414
22795,Megadeth,Hatebreed,1.1331484530668263
22796,Megadeth,Annihilator,1.0
22797,Megadeth,Sepultura,1.0
22798,Megadeth,Trivium,1.2840254166877414
22799,Megadeth,Iced Earth,1.0
22800,Megadeth,Lamb of God,1.1331484530668263
22801,Megadeth,The Dillinger Escape Plan,1.1331484530668263
22802,Megadeth,Dream Theater,1.0
22803,The Outsiders,The Jam,1.1331484530668263
22804,"Medeski, Martin & Wood",Soulive,1.0
22805,"Medeski, Martin & Wood",The Disco Biscuits,2.0
22806,"Medeski, Martin & Wood",Galactic,2.0
22807,"Medeski, Martin & Wood",moe.,2.0
22808,Meredith Brooks,Shakira,2.0
22809,Meredith Monk,Mary Margaret O'Hara,2.568050833375483
22810,Meredith Monk,BjÃ¶rk,2.2662969061336526
22811,Meredith Monk,Laurie Anderson,1.1331484530668263
22812,The Monotones,Neil Young,2.2662969061336526
22813,Mel Tillis,Keith Whitley,1.2840254166877414
22814,Mel Tillis,Vince Gill,1.2840254166877414
22815,Mel Tillis,Rodney Crowell,1.2840254166877414
22816,Mel Tillis,Ricky Skaggs,1.2840254166877414
22817,Mel Tillis,Randy Travis,1.2840254166877414
22818,Mel Tillis,George Strait,1.2840254166877414
22819,Melissa Manchester,Amy Grant,2.0
22820,Melissa Manchester,Pat Benatar,1.0
22821,Ray Nance,Art Farmer,1.2840254166877414
22822,Mercury Rev,Simian,1.2840254166877414
22823,Mercury Rev,Snow Patrol,1.1331484530668263
22824,Mercury Rev,Arcade Fire,1.2840254166877414
22825,Mercury Rev,Of Montreal,1.1331484530668263
22826,Mercury Rev,My Morning Jacket,1.1331484530668263
22827,Mercury Rev,MGMT,1.2840254166877414
22828,Mercury Rev,Grandaddy,1.1331484530668263
22829,Mercury Rev,Grizzly Bear,1.2840254166877414
22830,Mercury Rev,Neutral Milk Hotel,1.1331484530668263
22831,Mercury Rev,The Olivia Tremor Control,1.1331484530668263
22832,Mercury Rev,Animal Collective,1.1331484530668263
22833,Mercury Rev,Black Moth Super Rainbow,1.2840254166877414
22834,Mercury Rev,Girls,1.2840254166877414
22835,Mercury Rev,Passion Pit,1.2840254166877414
22836,Orquesta AragÃ³n,Mike Laure,1.2840254166877414
22837,Orquesta AragÃ³n,Mongo Santamaria,1.1331484530668263
22838,Melanie,Fiona Apple,1.4549914146182013
22839,Melanie,Lisa Loeb,1.2840254166877414
22840,Melanie,Kathryn Williams,1.6487212707001282
22841,Melanie,Suzanne Vega,1.2840254166877414
22842,Melanie,Beth Orton,1.4549914146182013
22843,Melanie,Joanna Newsom,1.6487212707001282
22844,Melanie,The Roches,2.2662969061336526
22845,Melanie,Sarah McLachlan,1.2840254166877414
22846,Melanie,KT Tunstall,1.6487212707001282
22847,Ray Price,Pam Tillis,1.6487212707001282
22848,Ray Price,Patsy Cline,1.1331484530668263
22849,Ray Price,The Everly Brothers,2.2662969061336526
22850,Ray Price,Bill Anderson,1.1331484530668263
22851,Ray Price,Bobby Bare,1.1331484530668263
22852,Ray Price,Lambchop,3.7364919148644447
22853,Ray Price,Roger Miller,1.1331484530668263
22854,Ray Price,Charley Pride,1.2840254166877414
22855,Ray Price,Lyle Lovett,3.2974425414002564
22856,Ray Price,Gary Stewart,1.2840254166877414
22857,Ray Price,Vince Gill,1.4549914146182013
22858,Ray Price,Wayne Hancock,1.8682459574322223
22859,Ray Price,Johnny Paycheck,1.1331484530668263
22860,Ray Price,Junior Brown,1.6487212707001282
22861,Ray Price,Jerry Lee Lewis,2.2662969061336526
22862,Ray Price,The Mavericks,1.6487212707001282
22863,Ray Price,Merle Haggard,1.2840254166877414
22864,Ray Price,Mickey Gilley,1.2840254166877414
22865,Ray Price,Moe Bandy,1.2840254166877414
22866,Ray Price,Willie Nelson,1.1331484530668263
22867,Ray Price,David Frizzell,1.4549914146182013
22868,Ray Price,Conway Twitty,1.1331484530668263
22869,Ray Price,Dwight Yoakam,1.4549914146182013
22870,Ray Price,Dick Curless,1.2840254166877414
22871,Ray Price,Vern Gosdin,1.2840254166877414
22872,Ray Price,Nick Lowe,2.568050833375483
22873,Ray Price,Buck Owens,1.0
22874,Ray Price,Cake,3.7364919148644447
22875,Ray Price,Hank Cochran,1.1331484530668263
22876,Ray Price,Dave Dudley,1.2840254166877414
22877,Reba McEntire,Patty Loveless,1.0
22878,Reba McEntire,Shelby Lynne,1.1331484530668263
22879,Reba McEntire,Kelly Clarkson,2.9099828292364025
22880,Reba McEntire,Chris Cagle,1.2840254166877414
22881,Reba McEntire,LeAnn Rimes,1.2840254166877414
22882,Reba McEntire,Jo Dee Messina,1.2840254166877414
22883,Reba McEntire,Shania Twain,1.2840254166877414
22884,Reba McEntire,Faith Hill,1.2840254166877414
22885,Reba McEntire,Dixie Chicks,1.1331484530668263
22886,Reba McEntire,Lee Ann Womack,1.2840254166877414
22887,Reba McEntire,Lila McCann,1.2840254166877414
22888,Reba McEntire,Jessica Andrews,1.2840254166877414
22889,Reba McEntire,Martina McBride,1.2840254166877414
22890,Reba McEntire,The Wreckers,1.4549914146182013
22891,Reba McEntire,Trisha Yearwood,1.2840254166877414
22892,Reba McEntire,Terri Clark,1.2840254166877414
22893,Reba McEntire,Sunny Sweeney,1.4549914146182013
22894,Reba McEntire,Crystal Shawanda,1.4549914146182013
22895,Reba McEntire,Laura Bell Bundy,2.9099828292364025
22896,Reba McEntire,Pistol Annies,1.6487212707001282
22897,Merle Haggard,Trace Adkins,1.4549914146182013
22898,Merle Haggard,Travis Tritt,1.2840254166877414
22899,Merle Haggard,Steve Earle,1.2840254166877414
22900,Merle Haggard,Shooter Jennings,1.6487212707001282
22901,Merle Haggard,The Bellamy Brothers,1.0
22902,Merle Haggard,Social Distortion,2.2662969061336526
22903,Merle Haggard,Steve Wariner,1.1331484530668263
22904,Merle Haggard,The Everly Brothers,2.382492433224716
22905,Merle Haggard,Kenny Chesney,1.4549914146182013
22906,Merle Haggard,Billy Joe Shaver,1.0
22907,Merle Haggard,The Handsome Family,2.9099828292364025
22908,Merle Haggard,Bob Weir,2.0
22909,Merle Haggard,Keith Whitley,1.1331484530668263
22910,Merle Haggard,Billy Currington,1.6487212707001282
22911,Merle Haggard,The International Submarine Band,2.0
22912,Merle Haggard,"Hank Williams, Jr.",1.191246216612358
22913,Merle Haggard,Joe Ely,1.1331484530668263
22914,Merle Haggard,Dixie Chicks,1.2840254166877414
22915,Merle Haggard,Lyle Lovett,2.568050833375483
22916,Merle Haggard,Gary Stewart,1.0
22917,Merle Haggard,The Flying Burrito Brothers,2.0
22918,Merle Haggard,Gretchen Wilson,1.6487212707001282
22919,Merle Haggard,Ricky Van Shelton,1.2840254166877414
22920,Merle Haggard,Vince Gill,1.1331484530668263
22921,Merle Haggard,John Conlee,1.1331484530668263
22922,Merle Haggard,John Anderson,1.1331484530668263
22923,Merle Haggard,Whiskeytown,2.9099828292364025
22924,Merle Haggard,Amos Lee,3.2974425414002564
22925,Merle Haggard,Hoyt Axton,1.0
22926,Merle Haggard,Mark Chesnutt,1.2840254166877414
22927,Merle Haggard,Rodney Crowell,1.1331484530668263
22928,Merle Haggard,Junior Brown,1.2840254166877414
22929,Merle Haggard,Quicksilver Messenger Service,2.0
22930,Merle Haggard,Ricky Skaggs,1.1331484530668263
22931,Merle Haggard,Phil Ochs,2.0
22932,Merle Haggard,Jimmy Buffett,2.0
22933,Merle Haggard,Martina McBride,1.4549914146182013
22934,Merle Haggard,Marty Stuart,1.1331484530668263
22935,Merle Haggard,Radney Foster,1.4549914146182013
22936,Merle Haggard,Randy Travis,1.1331484530668263
22937,Merle Haggard,New Riders of the Purple Sage,2.0
22938,Merle Haggard,Reba McEntire,1.1331484530668263
22939,Merle Haggard,Red Simpson,1.0
22940,Merle Haggard,Michael Nesmith,2.0
22941,Merle Haggard,Old Crow Medicine Show,2.9099828292364025
22942,Merle Haggard,Texas Tornados,2.568050833375483
22943,Merle Haggard,Moe Bandy,1.0
22944,Merle Haggard,Luke Bryan,1.6487212707001282
22945,Merle Haggard,Miranda Lambert,1.6487212707001282
22946,Merle Haggard,Toby Keith,1.4549914146182013
22947,Merle Haggard,Brooks & Dunn,1.4549914146182013
22948,Merle Haggard,Hayes Carll,3.2974425414002564
22949,Merle Haggard,Jason Isbell,3.2974425414002564
22950,Merle Haggard,Justin Townes Earle,1.6487212707001282
22951,Merle Haggard,Alan Jackson,1.4549914146182013
22952,Merle Haggard,Brad Paisley,1.4549914146182013
22953,Merle Haggard,Jamey Johnson,1.6487212707001282
22954,Merle Haggard,David Allan Coe,1.0
22955,Merle Haggard,David Ball,1.1331484530668263
22956,Merle Haggard,Eric Church,1.6487212707001282
22957,Merle Haggard,C.W. McCall,1.1331484530668263
22958,Merle Haggard,Gary Allan,1.4549914146182013
22959,Merle Haggard,Glen Campbell,1.191246216612358
22960,Merle Haggard,Dave Alvin,2.2662969061336526
22961,Merle Haggard,Townes Van Zandt,2.0
22962,Merle Haggard,Tracy Lawrence,1.4549914146182013
22963,Merle Haggard,Son Volt,2.9099828292364025
22964,Merle Haggard,Steve Young,1.0
22965,Merle Haggard,The Blasters,2.2662969061336526
22966,Merle Haggard,Big & Rich,1.4549914146182013
22967,Merle Haggard,Billy Dean,1.2840254166877414
22968,Merle Haggard,Kris Kristofferson,1.0
22969,Merle Haggard,James McMurtry,2.568050833375483
22970,Merle Haggard,Joe Diffie,1.2840254166877414
22971,Merle Haggard,Earl Thomas Conley,1.1331484530668263
22972,Merle Haggard,Dwight Yoakam,1.1331484530668263
22973,Merle Haggard,Clint Black,1.2840254166877414
22974,Merle Haggard,Garth Brooks,1.2840254166877414
22975,Merle Haggard,Gene Watson,1.1331484530668263
22976,Merle Haggard,Charlie Daniels,1.191246216612358
22977,Merle Haggard,John Michael Montgomery,1.4549914146182013
22978,Merle Haggard,Dierks Bentley,1.6487212707001282
22979,Merle Haggard,Sawyer Brown,1.2840254166877414
22980,Merle Haggard,Vern Gosdin,1.0
